userId,movieId,rating,timestamp
21,18,3.0,2.0
21,84,1.0,1.0
21,25,3.0,3.0
21,10,5.0,5.0
21,95,2.0,1.0
21,92,4.0,5.0
21,8,3.0,3.0
21,16,2.0,2.0
21,19,4.0,4.0
21,20,4.0,4.0
21,49,3.0,2.0
21,51,3.0,3.0
21,89,4.0,4.0
21,57,2.0,3.0
21,0,5.0,5.0
21,27,2.0,2.0
21,3,3.0,3.0
21,68,1.0,1.0
21,56,5.0,5.0
21,35,1.0,1.0
21,7,4.0,4.0
21,11,3.0,2.0
21,1,3.0,2.0
21,9,3.0,3.0
21,85,3.0,3.0
21,91,4.0,3.0
21,81,5.0,5.0
21,72,3.0,4.0
21,90,1.0,1.0
22,2,2.0,2.0
22,31,2.0,2.0
22,4,1.0,1.0
22,6,3.0,4.0
22,34,3.0,2.0
22,35,1.0,1.0
22,8,3.0,2.0
22,10,5.0,5.0
22,12,1.0,1.0
22,16,2.0,2.0
22,89,4.0,4.0
22,37,3.0,3.0
22,92,5.0,5.0
22,81,5.0,5.0
22,14,3.0,3.0
22,18,5.0,5.0
22,72,4.0,4.0
22,53,3.0,3.0
22,19,4.0,4.0
22,64,4.0,4.0
22,25,3.0,2.0
22,3,4.0,4.0
22,7,3.0,3.0
22,23,2.0,2.0
22,33,5.0,5.0
22,20,4.0,3.0
22,28,5.0,5.0
22,56,5.0,5.0
22,27,3.0,2.0
22,68,1.0,1.0
22,91,3.0,2.0
22,57,2.0,3.0
22,51,3.0,3.0
22,5,5.0,4.0
22,15,3.0,3.0
22,0,5.0,5.0
22,1,3.0,3.0
22,11,3.0,3.0
22,46,3.0,3.0
22,84,1.0,2.0
22,95,2.0,2.0
22,9,2.0,2.0
23,34,3.0,3.0
23,81,5.0,5.0
23,84,1.0,2.0
23,18,5.0,4.0
23,1,4.0,4.0
23,3,4.0,4.0
23,7,4.0,4.0
23,10,5.0,5.0
23,63,1.0,1.0
23,27,3.0,3.0
23,11,3.0,3.0
23,2,3.0,3.0
23,89,4.0,5.0
23,12,2.0,2.0
23,14,3.0,2.0
23,15,4.0,4.0
23,16,2.0,2.0
23,92,5.0,4.0
23,24,2.0,2.0
23,4,2.0,2.0
23,6,4.0,4.0
23,8,3.0,3.0
23,95,3.0,3.0
23,19,4.0,5.0
23,25,3.0,3.0
23,31,2.0,3.0
23,51,3.0,4.0
23,53,4.0,3.0
23,20,5.0,4.0
23,23,3.0,3.0
23,64,4.0,4.0
23,33,5.0,5.0
23,49,4.0,4.0
23,68,1.0,1.0
23,5,5.0,5.0
23,67,5.0,5.0
23,72,4.0,3.0
23,35,1.0,1.0
23,28,5.0,5.0
23,91,4.0,4.0
23,56,5.0,5.0
23,0,5.0,5.0
23,9,3.0,3.0
23,37,4.0,4.0
23,70,2.0,1.0
23,46,3.0,2.0
23,93,2.0,4.0
23,90,1.0,1.0
23,85,4.0,1.0
24,2,3.0,3.0
24,4,1.0,1.0
24,34,3.0,2.0
24,10,5.0,5.0
24,37,3.0,2.0
24,81,5.0,5.0
24,31,2.0,1.0
24,5,5.0,5.0
24,6,3.0,3.0
24,8,4.0,4.0
24,12,2.0,2.0
24,15,3.0,4.0
24,18,4.0,5.0
24,0,5.0,5.0
24,1,3.0,4.0
24,9,4.0,4.0
24,7,5.0,4.0
24,11,4.0,5.0
24,68,1.0,1.0
24,3,4.0,4.0
24,14,3.0,2.0
24,53,3.0,3.0
24,25,4.0,3.0
24,16,2.0,2.0
24,28,5.0,5.0
24,56,5.0,5.0
24,89,4.0,5.0
24,35,1.0,1.0
24,20,4.0,3.0
24,19,5.0,5.0
24,91,4.0,3.0
24,92,5.0,5.0
24,27,3.0,3.0
25,0,5.0,5.0
25,16,2.0,2.0
25,68,1.0,1.0
25,1,4.0,3.0
25,6,4.0,4.0
25,35,1.0,1.0
25,10,5.0,5.0
25,12,2.0,1.0
25,27,3.0,3.0
25,7,3.0,3.0
25,14,2.0,3.0
25,28,5.0,4.0
25,53,3.0,3.0
25,31,2.0,2.0
25,2,2.0,3.0
25,8,3.0,2.0
25,18,4.0,5.0
25,3,4.0,5.0
25,9,2.0,3.0
25,34,3.0,3.0
25,20,4.0,4.0
25,19,4.0,4.0
25,95,2.0,2.0
25,11,3.0,2.0
25,5,5.0,5.0
25,57,1.0,2.0
25,15,3.0,4.0
25,46,4.0,3.0
25,4,2.0,2.0
25,89,4.0,4.0
25,92,5.0,4.0
25,72,4.0,4.0
25,56,5.0,5.0
25,84,1.0,1.0
25,81,5.0,5.0
25,49,3.0,4.0
25,24,1.0,2.0
25,25,3.0,3.0
25,37,3.0,3.0
26,28,5.0,5.0
26,2,2.0,2.0
26,4,2.0,2.0
26,8,3.0,4.0
26,10,5.0,5.0
26,91,4.0,4.0
26,16,2.0,2.0
26,20,4.0,4.0
26,53,3.0,4.0
26,34,3.0,3.0
26,56,5.0,5.0
26,12,2.0,2.0
26,14,2.0,2.0
26,15,3.0,2.0
26,18,4.0,4.0
26,24,2.0,2.0
26,84,1.0,1.0
26,31,1.0,1.0
26,95,2.0,1.0
26,19,5.0,4.0
26,25,3.0,3.0
26,6,4.0,4.0
26,93,2.0,2.0
26,64,4.0,5.0
26,27,3.0,4.0
26,0,5.0,5.0
26,1,3.0,3.0
26,3,4.0,4.0
26,7,4.0,3.0
26,11,3.0,3.0
26,72,4.0,4.0
26,92,5.0,5.0
26,81,5.0,5.0
26,63,1.0,1.0
26,68,1.0,1.0
26,89,4.0,4.0
26,5,5.0,5.0
26,46,3.0,3.0
26,9,2.0,2.0
26,78,5.0,5.0
26,33,5.0,5.0
26,23,2.0,1.0
26,51,3.0,3.0
26,37,3.0,2.0
26,90,1.0,1.0
26,85,3.0,4.0
26,35,1.0,1.0
27,2,2.0,2.0
27,4,1.0,1.0
27,34,3.0,2.0
27,8,3.0,3.0
27,10,5.0,5.0
27,16,2.0,2.0
27,20,4.0,5.0
27,37,3.0,2.0
27,92,4.0,4.0
27,81,5.0,5.0
27,53,3.0,2.0
27,5,5.0,5.0
27,12,2.0,1.0
27,95,2.0,2.0
27,18,4.0,5.0
27,25,3.0,3.0
27,3,3.0,3.0
27,7,4.0,3.0
27,14,2.0,2.0
27,84,1.0,1.0
